url,slug,name,price_dkk
https://www.lidl.dk/p/valpolicella-ripasso-classico-superiore/p10013311,valpolicella-ripasso-classico-superiore,Valpolicella Ripasso Classico Superiore,"30,33"
https://www.lidl.dk/p/deluxe-luksusisdessert/p10029487,deluxe-luksusisdessert,DELUXE Luksusisdessert,49
https://www.lidl.dk/p/milbona-graesk-inspireret-yoghurt-10/p10025401,milbona-graesk-inspireret-yoghurt-10,Milbona Græsk inspireret yoghurt 10%,31.95
https://www.lidl.dk/p/chile-chardonnay-bib/p146103,chile-chardonnay-bib,Chile Chardonnay BiB,"30,33"
https://www.lidl.dk/p/kamelia/p10029644,kamelia,Kamelia,99
https://www.lidl.dk/p/pritt-lim/p10029319,pritt-lim,,
https://www.lidl.dk/p/cotes-du-rhone-aop-generique-2023/p10015705,cotes-du-rhone-aop-generique-2023,Côtes du Rhône AOP Générique 2023,"30,33"
https://www.lidl.dk/p/livarno-dekorative-vaegfliser/p10029362,livarno-dekorative-vaegfliser,,
https://www.lidl.dk/p/riesling-alsace-2019/p5600017,riesling-alsace-2019,Riesling Alsace 2019,"30,33"
https://www.lidl.dk/p/vitasia-japansk-inspireret-yoghurt/p10029494,vitasia-japansk-inspireret-yoghurt,VITASIA Japansk-inspireret yoghurt,5
https://www.lidl.dk/p/belbake-hvedemel-med-12-protein/p10025475,belbake-hvedemel-med-12-protein,Belbake Hvedemel med 12% protein,14.95
https://www.lidl.dk/p/bic-farvetusser/p10029322,bic-farvetusser,,
https://www.lidl.dk/p/duca-di-sasseta-serpasso-toscana-ro/p112798,duca-di-sasseta-serpasso-toscana-ro,Duca di Sasseta Serpasso Toscana Ro,"30,33"
https://www.lidl.dk/p/mammen-hytteost/p10029240,mammen-hytteost,,
https://www.lidl.dk/p/italiamo-pizzamel/p10025473,italiamo-pizzamel,Italiamo Pizzamel,12.95
https://www.lidl.dk/p/gelatelli-premium-ispinde/p10029421,gelatelli-premium-ispinde,,
https://www.lidl.dk/p/dulano-paalaeg/p10029457,dulano-paalaeg,DULANO Pålæg,12
https://www.lidl.dk/p/rioja-doca-reserva-2019/p10015682,rioja-doca-reserva-2019,Rioja DOCa Reserva 2019,"30,33"
https://www.lidl.dk/p/medjool-dadler/p10029655,medjool-dadler,,
https://www.lidl.dk/p/lookolook-sliksushi/p10029500,lookolook-sliksushi,LOOKOLOOK Sliksushi,25
https://www.lidl.dk/p/paalaegsslagteren-kartoffelspegepoelse/p10025381,paalaegsslagteren-kartoffelspegepoelse,Pålægsslagteren Kartoffelspegepølse,29.95
https://www.lidl.dk/p/vemondo-vegansk-steak/p10025553,vemondo-vegansk-steak,Vemondo Vegansk steak,24.95
https://www.lidl.dk/p/vitasia-gyozasauce/p10029510,vitasia-gyozasauce,VITASIA Gyozasauce,15
https://www.lidl.dk/p/ocean-sea-fiskepinde-af-sejfilet/p10029253,ocean-sea-fiskepinde-af-sejfilet,,
https://www.lidl.dk/p/milbona-mini-mozzarella-classic/p10025435,milbona-mini-mozzarella-classic,Milbona Mini mozzarella Classic,14.95
https://www.lidl.dk/p/noora-skyllemiddel/p10029479,noora-skyllemiddel,NOORA Skyllemiddel,12
https://www.lidl.dk/p/hvidvin-soed-2023/p10015690,hvidvin-soed-2023,Hvidvin sød (2023),"30,33"
https://www.lidl.dk/p/parkside-bore-og-mejselhammer/p10029621,parkside-bore-og-mejselhammer,PARKSIDE® Bore- og mejselhammer,399
https://www.lidl.dk/p/favorina-gloegg/p10005943,favorina-gloegg,Favorina gløgg,"30,33"
https://www.lidl.dk/p/danish-crown-cote-de-boeuf/p10029526,danish-crown-cote-de-boeuf,DANISH CROWN Cote de boeuf,89
https://www.lidl.dk/p/vilstrupgaard-hakket-oksekoed-8-12-400g/p10025547,vilstrupgaard-hakket-oksekoed-8-12-400g,Vilstrupgård Hakket oksekød 8-12% 400g,47.95
https://www.lidl.dk/p/bio-for-2/p10000165,bio-for-2,Bio for 2,299
https://www.lidl.dk/p/champagne-comte-de-brismand/p10005998,champagne-comte-de-brismand,Champagne Comte De Brismand,"30,33"
https://www.lidl.dk/p/kinder-maelkesnitter/p10029239,kinder-maelkesnitter,,
https://www.lidl.dk/p/jes-collection-koekkenartikler/p10029393,jes-collection-koekkenartikler,,
https://www.lidl.dk/p/bellarom-formalet-kaffe-100-arabica/p10025469,bellarom-formalet-kaffe-100-arabica,Bellarom Formalet kaffe 100% arabica,54.95
https://www.lidl.dk/p/snickers-eller-twix/p10029546,snickers-eller-twix,Snickers eller Twix,29
https://www.lidl.dk/p/silvercrest-gateway/p10000143,silvercrest-gateway,SILVERCREST® Gateway,"30,33"
https://www.lidl.dk/p/vilstrupgaard-hakket-gris-og-kalv-eller-gris/p10029432,vilstrupgaard-hakket-gris-og-kalv-eller-gris,VILSTRUPGÅRD Hakket gris og kalv eller gris,"12,-"
https://www.lidl.dk/p/lunchbite-med-tomat-og-ost/p144726,lunchbite-med-tomat-og-ost,Lunchbite med tomat og ost,"30,33"
https://www.lidl.dk/p/milbona-tex-mex-ost/p10025443,milbona-tex-mex-ost,Milbona Tex Mex ost,17.95
https://www.lidl.dk/p/madvaerket-minimaelk-0-4/p10025455,madvaerket-minimaelk-0-4,"MADVÆRKET Minimælk 0,4%",11.5
https://www.lidl.dk/p/paaskeliljer/p10029641,paaskeliljer,Påskeliljer,35
https://www.lidl.dk/p/dulano-belgisk-pate/p10029242,dulano-belgisk-pate,,
https://www.lidl.dk/p/vitasia-yuzumousse/p10029497,vitasia-yuzumousse,VITASIA Yuzumousse,30
https://www.lidl.dk/p/chef-select-sandwich/p10029307,chef-select-sandwich,,
https://www.lidl.dk/p/confiserie-frenze-glutenfri-muffins/p10029472,confiserie-frenze-glutenfri-muffins,CONFISERIE FRENZE Glutenfri muffins,20
https://www.lidl.dk/p/nzl-pinot-noir-marlb-eua-2019/p10000138,nzl-pinot-noir-marlb-eua-2019,NZL Pinot Noir Marlb. (EUA) (2019),"30,33"
https://www.lidl.dk/p/spansk-tempranillo-cabernet-sauvignon-bib/p115461,spansk-tempranillo-cabernet-sauvignon-bib,Spansk Tempranillo/Cabernet Sauvignon BiB,"30,33"
https://www.lidl.dk/p/floralys-toiletpapir/p10029264,floralys-toiletpapir,,
https://www.lidl.dk/p/livarno-lux-led-baand/p10000146,livarno-lux-led-baand,LIVARNO LUX® LED-bånd,"30,33"
https://www.lidl.dk/p/amanie-sukkerfrie-halspastiller/p10029545,amanie-sukkerfrie-halspastiller,AMANIE Sukkerfrie halspastiller,8
https://www.lidl.dk/p/paaskeliljer/p10029382,paaskeliljer,,
https://www.lidl.dk/p/castello-floejl-eller-blaaskimmelost/p10029537,castello-floejl-eller-blaaskimmelost,CASTELLO Fløjl eller blåskimmelost,20
https://www.lidl.dk/p/cal-chardonnay/p97313,cal-chardonnay,Cal. Chardonnay,"30,33"
https://www.lidl.dk/p/palatium-riesling-halvtoer/p10015674,palatium-riesling-halvtoer,Palatium Riesling halvtør,"30,33"
https://www.lidl.dk/p/madvaerket-danbo-ost/p10029405,madvaerket-danbo-ost,,
https://www.lidl.dk/p/vitasia-kyllingespyd-med-teriyaki/p10029519,vitasia-kyllingespyd-med-teriyaki,VITASIA Kyllingespyd med teriyaki,20
https://www.lidl.dk/p/vemondo-mandel-havre-eller-sojadrik/p10029469,vemondo-mandel-havre-eller-sojadrik,"VEMONDO Mandel-, havre- eller sojadrik",10
https://www.lidl.dk/p/broccoli/p10029414,broccoli,,
https://www.lidl.dk/p/penalhus/p10029309,penalhus,,
https://www.lidl.dk/p/spatburgunder-bade-eller-riesling-og-weinburgunder/p10029293,spatburgunder-bade-eller-riesling-og-weinburgunder,,
https://www.lidl.dk/p/rsa-fairtrade-shiraz-eua-2023/p10015680,rsa-fairtrade-shiraz-eua-2023,RSA Fairtrade Shiraz [EUA] 2023,"30,33"
https://www.lidl.dk/p/cimarosa-western-cape-rose-sydafrika/p141042,cimarosa-western-cape-rose-sydafrika,"Cimarosa Western Cape Rosé, Sydafrika","30,33"
https://www.lidl.dk/p/frokost/p10000161,frokost,Frokost,299
https://www.lidl.dk/p/kong-strong-energidrik/p10029411,kong-strong-energidrik,,
https://www.lidl.dk/p/silvercrest-mikroboelgeovn/p10029355,silvercrest-mikroboelgeovn,,
https://www.lidl.dk/p/barolo-docg/p10000015,barolo-docg,Barolo DOCG,"30,33"
https://www.lidl.dk/p/ocean-sea-msc-groenlandsrejer-xl/p10025367,ocean-sea-msc-groenlandsrejer-xl,"Ocean Sea MSC Grønlandsrejer ""XL""",44.95
https://www.lidl.dk/p/secco-rosato/p54772,secco-rosato,Secco rosato,"30,33"
https://www.lidl.dk/p/vilstrupgaard-hakket-gris-og-kalv-eller-gris/p10029445,vilstrupgaard-hakket-gris-og-kalv-eller-gris,VILSTRUPGÅRD Hakket gris og kalv eller gris,15
https://www.lidl.dk/p/den-groenne-slagter-paalaeg/p10029225,den-groenne-slagter-paalaeg,,
https://www.lidl.dk/p/madvaerket-kyllingepoelser/p10029433,madvaerket-kyllingepoelser,MADVÆRKET Kyllingepølser,"12,-"
https://www.lidl.dk/p/madvaerket-yoghurt-naturel-1-5/p10025407,madvaerket-yoghurt-naturel-1-5,"MADVÆRKET Yoghurt naturel 1,5%",14.95
https://www.lidl.dk/p/roede-kernefri-vindruer/p10029430,roede-kernefri-vindruer,Røde kernefri vindruer,15
https://www.lidl.dk/p/madvaerket-floede-36/p10025461,madvaerket-floede-36,MADVÆRKET Fløde 36%,27.95
https://www.lidl.dk/p/laschinger-hel-lakseside/p10029559,laschinger-hel-lakseside,LASCHINGER Hel lakseside,75
https://www.lidl.dk/p/australsk-chardonnay-colombard/p10000005,australsk-chardonnay-colombard,Australsk Chardonnay Colombard,"30,33"
https://www.lidl.dk/p/parkside-minidrivhus/p10029608,parkside-minidrivhus,PARKSIDE® Minidrivhus,199
https://www.lidl.dk/p/san-valentin/p10015339,san-valentin,San Valentin,49
https://www.lidl.dk/p/quaker-guldkorn-rug-eller-havrefras/p10029257,quaker-guldkorn-rug-eller-havrefras,,
https://www.lidl.dk/p/merlot-igp-d-oc-toer-2022/p10015669,merlot-igp-d-oc-toer-2022,Merlot IGP d'OC tør (2022),"30,33"
https://www.lidl.dk/p/esmara-finribbede-tanktoppe-til-maend/p10029631,esmara-finribbede-tanktoppe-til-maend,ESMARA® Finribbede tanktoppe til mænd,59
https://www.lidl.dk/p/comte-de-brismand-champagne/p30823,comte-de-brismand-champagne,"Comte de Brismand, Champagne","30,33"
https://www.lidl.dk/p/lupilu-baby-pants-junior-big-str-6/p139324,lupilu-baby-pants-junior-big-str-6,Lupilu Baby pants junior big str. 6,"30,33"
https://www.lidl.dk/p/lupilu-bleer-tubes-midi-str-3/p13808400,lupilu-bleer-tubes-midi-str-3,Lupilu Bleer tubes midi str. 3,"30,33"
https://www.lidl.dk/p/livarno-lux-led-paere/p10000149,livarno-lux-led-paere,LIVARNO LUX® LED-pære,"30,33"
https://www.lidl.dk/p/danske-kartofler/p10029223,danske-kartofler,,
https://www.lidl.dk/p/milbona-skyr-med-frugt-sk3/p10025417,milbona-skyr-med-frugt-sk3,Milbona Skyr med frugt SK3,15.95
https://www.lidl.dk/p/nautica-roeget-eller-gravad-laks/p10029455,nautica-roeget-eller-gravad-laks,NAUTICA Røget eller gravad laks,25
https://www.lidl.dk/p/bredbladet-persille/p10029657,bredbladet-persille,,
https://www.lidl.dk/p/ruby-portvin-19/p10015709,ruby-portvin-19,Ruby Portvin 19%,"30,33"
https://www.lidl.dk/p/disney-leggings/p10029326,disney-leggings,,
https://www.lidl.dk/p/baguette/p10029439,baguette,Baguette,5
https://www.lidl.dk/p/loyd-matcha/p10029493,loyd-matcha,LOYD Matcha,39
https://www.lidl.dk/p/chef-select-kyllingebrystfilet-i-strimler/p10025377,chef-select-kyllingebrystfilet-i-strimler,Chef Select Kyllingebrystfilet i strimler,19.95
https://www.lidl.dk/p/harvest-basket-kartoffelroesti/p10029534,harvest-basket-kartoffelroesti,HARVEST BASKET Kartoffelrøsti,20
https://www.lidl.dk/p/esmara-ribbustier-med-blonder/p10029639,esmara-ribbustier-med-blonder,ESMARA® Ribbustier med blonder,40
https://www.lidl.dk/p/braendende-kaerlighed/p10029389,braendende-kaerlighed,,
https://www.lidl.dk/p/paaskeberliner/p10029237,paaskeberliner,,
https://www.lidl.dk/p/groft-hvedebroed/p92777,groft-hvedebroed,Groft hvedebrød,"30,33"
https://www.lidl.dk/p/ticketmaster/p10000166,ticketmaster,Ticketmaster,200
https://www.lidl.dk/p/w5-saksesaet/p10029359,w5-saksesaet,,
https://www.lidl.dk/p/vitasia-yakitorikyllingespyd/p10029515,vitasia-yakitorikyllingespyd,,
https://www.lidl.dk/p/milbona-fruit-king/p10025409,milbona-fruit-king,Milbona Fruit-King,17.95
https://www.lidl.dk/p/fredsted-chai-latte/p10029466,fredsted-chai-latte,FREDSTED Chai latte,20
https://www.lidl.dk/p/alpenfest-saltstaenger-og-pretzels/p10029300,alpenfest-saltstaenger-og-pretzels,,
https://www.lidl.dk/p/peuceta-primitivo-igp-puglia/p120444,peuceta-primitivo-igp-puglia,Peuceta Primitivo IGP Puglia,"30,33"
https://www.lidl.dk/p/parkside-isolerbaand/p10029617,parkside-isolerbaand,PARKSIDE® Isolerbånd,10
https://www.lidl.dk/p/vaniljedonut/p4952,vaniljedonut,Vaniljedonut,"30,33"
https://www.lidl.dk/p/chardonnay-pays-d-oc-igp/p29145,chardonnay-pays-d-oc-igp,Chardonnay Pays d`Oc IGP,"30,33"
https://www.lidl.dk/p/nzl-pinot-gris-gisborne-eua-2023/p10015672,nzl-pinot-gris-gisborne-eua-2023,NZL Pinot Gris Gisborne (EUA) 2023,"30,33"
https://www.lidl.dk/p/bic-skriveartikler/p10029318,bic-skriveartikler,,
https://www.lidl.dk/p/crelando-skolerygsaek/p10029313,crelando-skolerygsaek,,
https://www.lidl.dk/p/cien-skaelshampoo-sk2/p10025503,cien-skaelshampoo-sk2,Cien Skælshampoo SK2,14.95
https://www.lidl.dk/p/milbona-letsaltet-smoer/p10025449,milbona-letsaltet-smoer,Milbona Letsaltet smør,25.95
https://www.lidl.dk/p/madvaerket-piskefloede/p10029525,madvaerket-piskefloede,MADVÆRKET Piskefløde,"22,-"
https://www.lidl.dk/p/vitasia-noritang/p10029501,vitasia-noritang,VITASIA Noritang,12
https://www.lidl.dk/p/vilstrupgaard-stegeflaesk/p10029527,vilstrupgaard-stegeflaesk,VILSTRUPGÅRD Stegeflæsk,55
https://www.lidl.dk/p/pain-au-chocolat/p57732,pain-au-chocolat,Pain au chocolat,"30,33"
https://www.lidl.dk/p/lupilu-oeko-frugtsmoothie/p131920,lupilu-oeko-frugtsmoothie,Lupilu Øko frugtsmoothie,"30,33"
https://www.lidl.dk/p/hvidvin-spanien-bib/p115634,hvidvin-spanien-bib,Hvidvin Spanien - BiB,"30,33"
https://www.lidl.dk/p/sydafrika-chenin-blanc-bib/p133554,sydafrika-chenin-blanc-bib,Sydafrika Chenin Blanc BiB,"30,33"
https://www.lidl.dk/p/ocean-sea-msc-alaska-sej/p10025371,ocean-sea-msc-alaska-sej,Ocean Sea MSC Alaska Sej,74.95
https://www.lidl.dk/p/chef-select-kyllingebrystfilet-i-strimler-sk1/p10025375,chef-select-kyllingebrystfilet-i-strimler-sk1,Chef Select Kyllingebrystfilet i strimler SK1,18.95
https://www.lidl.dk/p/chile-cabernet-sauvignon/p22604,chile-cabernet-sauvignon,Chile Cabernet Sauvignon,"30,33"
https://www.lidl.dk/p/tulipaner/p10029383,tulipaner,,
https://www.lidl.dk/p/esmara-leggings/p10029376,esmara-leggings,,
https://www.lidl.dk/p/green-dates-slikdadler/p10029250,green-dates-slikdadler,,
https://www.lidl.dk/p/dulano-salami-af-kalkun-kylling/p10025383,dulano-salami-af-kalkun-kylling,Dulano Salami af kalkun/kylling,10.95
https://www.lidl.dk/p/paalaegsslagteren-fransk-leverpostej/p10025373,paalaegsslagteren-fransk-leverpostej,Pålægsslagteren Fransk leverpostej,9.95
https://www.lidl.dk/p/tastino-haandvaerkere-eller-blandede-rundstykker/p10029538,tastino-haandvaerkere-eller-blandede-rundstykker,TASTINO Håndværkere eller blandede rundstykker,12
https://www.lidl.dk/p/silvercrest-koeleskabsbeholder-eller-kasser/p10029394,silvercrest-koeleskabsbeholder-eller-kasser,,
https://www.lidl.dk/p/alkoholfri-chardonnay/p144683,alkoholfri-chardonnay,Alkoholfri Chardonnay,"30,33"
https://www.lidl.dk/p/lupilu-oekologiske-boernekiks/p120308,lupilu-oekologiske-boernekiks,Lupilu Økologiske børnekiks,"30,33"
https://www.lidl.dk/p/chef-select-salatblanding/p10029403,chef-select-salatblanding,,
https://www.lidl.dk/p/madvaerket-yoghurt-naturel-3-5/p10025403,madvaerket-yoghurt-naturel-3-5,"MADVÆRKET Yoghurt naturel 3,5%",15.95
https://www.lidl.dk/p/alesto-dadler/p10029464,alesto-dadler,ALESTO Dadler,12
https://www.lidl.dk/p/w5-haengende-affaldsspand-til-skabslaager/p10029369,w5-haengende-affaldsspand-til-skabslaager,,
https://www.lidl.dk/p/formil-flydende-vaskemiddel-sk3-44wl/p10025519,formil-flydende-vaskemiddel-sk3-44wl,Formil Flydende vaskemiddel SK3 44WL,44.95
https://www.lidl.dk/p/aus-shiraz-eua/p344976,aus-shiraz-eua,AUS Shiraz (EUA),"30,33"
https://www.lidl.dk/p/chef-select-glutenfri-tortellini/p10029473,chef-select-glutenfri-tortellini,CHEF SELECT Glutenfri tortellini,25
https://www.lidl.dk/p/rosevin-soed-2023/p10015691,rosevin-soed-2023,Rosévin sød 2023,"30,33"
https://www.lidl.dk/p/milbona-kakaosnack/p10025423,milbona-kakaosnack,Milbona Kakaosnack,15.95
https://www.lidl.dk/p/parkside-murerredskab/p10029619,parkside-murerredskab,PARKSIDE® Murerredskab,25
https://www.lidl.dk/p/crelando-selvklaebende-huskesedler/p10029317,crelando-selvklaebende-huskesedler,,
https://www.lidl.dk/p/favorina-traestamme/p10029554,favorina-traestamme,FAVORINA Træstamme,20
https://www.lidl.dk/p/oekologisk-dominio-valor-organic-eller-bianci-di-sicilia/p10029529,oekologisk-dominio-valor-organic-eller-bianci-di-sicilia,Økologisk Dominio Valor Organic eller Bianci di Sicilia,35
https://www.lidl.dk/p/livarno-pudebetraek-til-multipude/p10029582,livarno-pudebetraek-til-multipude,LIVARNO® Pudebetræk til multipude,30
https://www.lidl.dk/p/lupilu-baby-pants-junior-str-5/p139323,lupilu-baby-pants-junior-str-5,Lupilu Baby pants junior str. 5,"30,33"
https://www.lidl.dk/p/dulano-selection-chorizo-ekstra-i-skiver/p10025385,dulano-selection-chorizo-ekstra-i-skiver,Dulano Selection Chorizo ekstra i skiver,16.95
https://www.lidl.dk/p/riberhus-ost/p10029561,riberhus-ost,RIBERHUS Ost,69
https://www.lidl.dk/p/vitasia-gyoza-med-rejer/p10029507,vitasia-gyoza-med-rejer,VITASIA Gyoza med rejer,40
https://www.lidl.dk/p/naturis-aeble-mango-juice-15-1l/p10025431,naturis-aeble-mango-juice-15-1l,"Naturis Æble/mango juice 15%, 1l",20.95
https://www.lidl.dk/p/crodot/p159136,crodot,CroDot,"30,33"
https://www.lidl.dk/p/livarno-doermaatte/p10029575,livarno-doermaatte,LIVARNO® Dørmåtte,20
https://www.lidl.dk/p/parkside-arbejdshandsker/p10029598,parkside-arbejdshandsker,PARKSIDE® Arbejdshandsker,20
https://www.lidl.dk/p/fladbroed-med-sesamfroe-og-nigella-froe/p6902979,fladbroed-med-sesamfroe-og-nigella-froe,Fladbrød med sesamfrø og nigella-frø,"30,33"
https://www.lidl.dk/p/tulip-bacon-i-skiver-eller-tern/p10029422,tulip-bacon-i-skiver-eller-tern,,
https://www.lidl.dk/p/alpenfest-sachertorte/p10029281,alpenfest-sachertorte,,
https://www.lidl.dk/p/vilstrupgaard-kyllingelaarfilet/p10025543,vilstrupgaard-kyllingelaarfilet,Vilstrupgård Kyllingelårfilet,34.95
https://www.lidl.dk/p/parkside-gevindvaerktoejssaet/p10029348,parkside-gevindvaerktoejssaet,,
https://www.lidl.dk/p/rose-kyllingekraaser-eller-lever/p10029245,rose-kyllingekraaser-eller-lever,,
https://www.lidl.dk/p/parkside-forkultiveringstilbehoer/p10029604,parkside-forkultiveringstilbehoer,PARKSIDE® Forkultiveringstilbehør,25
https://www.lidl.dk/p/californien-zinfandel-rose/p10015684,californien-zinfandel-rose,Californien Zinfandel rosé,"30,33"
https://www.lidl.dk/p/madvaerket-traditionelle-havregryn/p10025479,madvaerket-traditionelle-havregryn,MADVÆRKET Traditionelle havregryn,8.95
https://www.lidl.dk/p/parkside-drivhus/p10029610,parkside-drivhus,PARKSIDE® Drivhus,399
https://www.lidl.dk/p/lupilu-sensitive-zinksalve/p6503519,lupilu-sensitive-zinksalve,Lupilu Sensitive zinksalve,"30,33"
https://www.lidl.dk/p/parkside-justerbar-loddestation/p10029616,parkside-justerbar-loddestation,PARKSIDE® Justerbar loddestation,99
https://www.lidl.dk/p/crivit-traeningstroeje/p10029585,crivit-traeningstroeje,CRIVIT® Træningstrøje,59
https://www.lidl.dk/p/opstammet-citrusplante/p10029648,opstammet-citrusplante,Opstammet citrusplante,229
https://www.lidl.dk/p/gelatelli-crisp-n-cake-eller-isvafler/p10029542,gelatelli-crisp-n-cake-eller-isvafler,GELATELLI Crisp ‘N’ Cake eller isvafler,25
https://www.lidl.dk/p/crelando-etiketteringsmaskine/p10029312,crelando-etiketteringsmaskine,,
https://www.lidl.dk/p/disney-jeans/p10029329,disney-jeans,,
https://www.lidl.dk/p/vitasia-tartufo-is-med-matcha/p10029495,vitasia-tartufo-is-med-matcha,VITASIA Tartufo-is med matcha,18
https://www.lidl.dk/p/fratelli-felici-rosso-grande/p10015876,fratelli-felici-rosso-grande,Fratelli Felici Rosso Grande,"30,33"
https://www.lidl.dk/p/jw-spatburgunder-baden-qba-rose/p10015681,jw-spatburgunder-baden-qba-rose,JW Spätburgunder Baden QbA rosé,"30,33"
https://www.lidl.dk/p/orientalsk-lilje/p10029647,orientalsk-lilje,Orientalsk lilje,45
https://www.lidl.dk/p/deluxe-pate-tapas/p10029272,deluxe-pate-tapas,,
https://www.lidl.dk/p/deluxe-kartoffelgratin/p10029491,deluxe-kartoffelgratin,DELUXE Kartoffelgratin,25
https://www.lidl.dk/p/madvaerket-letmaelk-1-5/p10025453,madvaerket-letmaelk-1-5,"MADVÆRKET Letmælk 1,5%",11.95
https://www.lidl.dk/p/alpenfest-schlutzkrapfen/p10029279,alpenfest-schlutzkrapfen,,
https://www.lidl.dk/p/vitasia-rejetapas/p10029518,vitasia-rejetapas,VITASIA Rejetapas,20
https://www.lidl.dk/p/lupilu-vattepads/p13069301,lupilu-vattepads,Lupilu Vattepads,"30,33"
https://www.lidl.dk/p/solevita-multivitaminnektar/p10029262,solevita-multivitaminnektar,,
https://www.lidl.dk/p/solevita-frisk-multifrugtjuice/p10025429,solevita-frisk-multifrugtjuice,Solevita Frisk multifrugtjuice,20.95
https://www.lidl.dk/p/stedmoder/p10029640,stedmoder,Stedmoder,35
https://www.lidl.dk/p/them-revet-ost/p10029402,them-revet-ost,,
https://www.lidl.dk/p/lupilu-pusleunderlag/p13365,lupilu-pusleunderlag,Lupilu Pusleunderlag,"30,33"
https://www.lidl.dk/p/nero-d-avola-igp-terre-siciliane/p128628,nero-d-avola-igp-terre-siciliane,Nero d'Avola IGP Terre Siciliane,"30,33"
https://www.lidl.dk/p/chianti-docg-riserva/p24692,chianti-docg-riserva,Chianti DOCG Riserva,"30,33"
https://www.lidl.dk/p/silvercrest-koekkenartikler/p10029356,silvercrest-koekkenartikler,,
https://www.lidl.dk/p/silvercrest-drejelig-organizer/p10029364,silvercrest-drejelig-organizer,,
https://www.lidl.dk/p/oui-jolie-rose/p10015702,oui-jolie-rose,Oui Jolie Rosé,"30,33"
https://www.lidl.dk/p/vitasia-sashimilaks/p10029503,vitasia-sashimilaks,VITASIA Sashimilaks,35
https://www.lidl.dk/p/bordeaux-aop-trocken/p26937,bordeaux-aop-trocken,Bordeaux AOP trocken,"30,33"
https://www.lidl.dk/p/vitasia-kombucha/p10029499,vitasia-kombucha,VITASIA Kombucha,18
https://www.lidl.dk/p/berliner-med-skovbaerfyld/p163935,berliner-med-skovbaerfyld,Berliner med skovbærfyld,"30,33"
https://www.lidl.dk/p/alpenfest-brezel/p10029299,alpenfest-brezel,,
https://www.lidl.dk/p/frusta-med-skinke/p129124,frusta-med-skinke,Frusta med skinke,"30,33"
https://www.lidl.dk/p/parkside-automatisk-svejsehjelm/p10029340,parkside-automatisk-svejsehjelm,,
https://www.lidl.dk/p/tastino-smoercroissanter/p10029408,tastino-smoercroissanter,,
https://www.lidl.dk/p/nordthy-paaskeaeg/p10029547,nordthy-paaskeaeg,NORDTHY Påskeæg,49
https://www.lidl.dk/p/alpenfest-kartoffelpandekager/p10029283,alpenfest-kartoffelpandekager,,
https://www.lidl.dk/p/milbona-maelkesnitte-5-x-28g/p10025425,milbona-maelkesnitte-5-x-28g,Milbona Mælkesnitte 5 x 28g,10.95
https://www.lidl.dk/p/state-energidrik/p10029543,state-energidrik,STATE Energidrik,9
https://www.lidl.dk/p/parkside-overalls/p10029599,parkside-overalls,PARKSIDE® Overalls,99
https://www.lidl.dk/p/neutral-flydende-vaskemiddel/p10029478,neutral-flydende-vaskemiddel,NEUTRAL Flydende vaskemiddel,49
https://www.lidl.dk/p/spidskaal/p10029436,spidskaal,Spidskål,13
https://www.lidl.dk/p/deluxe-luksuspate/p10029482,deluxe-luksuspate,DELUXE Luksuspaté,15
https://www.lidl.dk/p/parkside-plantesortiment/p10029602,parkside-plantesortiment,PARKSIDE® Plantesortiment,10
https://www.lidl.dk/p/silvercrest-saet-med-paalaegskasser/p10029368,silvercrest-saet-med-paalaegskasser,,
https://www.lidl.dk/p/trattoria-alfredo-stenovnspizza-quattro-formaggi/p10025349,trattoria-alfredo-stenovnspizza-quattro-formaggi,Trattoria Alfredo Stenovnspizza Quattro Formaggi,33.95
https://www.lidl.dk/p/paalaegsslagteren-paalaegssalat/p10029453,paalaegsslagteren-paalaegssalat,PÅLÆGSSLAGTEREN Pålægssalat,12
https://www.lidl.dk/p/lupilu-ammeindlaeg/p130999,lupilu-ammeindlaeg,Lupilu Ammeindlæg,"30,33"
https://www.lidl.dk/p/madvaerket-frugtyoghurt-jordbaer-1-4/p10025413,madvaerket-frugtyoghurt-jordbaer-1-4,"MADVÆRKET Frugtyoghurt jordbær 1,4%",15.95
https://www.lidl.dk/p/franklin-s-fuel-premium-chardonnay/p10015664,franklin-s-fuel-premium-chardonnay,Franklin's Fuel Premium Chardonnay,"30,33"
https://www.lidl.dk/p/dulano-salami-i-skiver/p10025389,dulano-salami-i-skiver,Dulano Salami i skiver,17.95
https://www.lidl.dk/p/kernestykke/p92785,kernestykke,Kernestykke,"30,33"
https://www.lidl.dk/p/them-oekologisk-skiveost/p10029536,them-oekologisk-skiveost,THEM Økologisk skiveost,20
https://www.lidl.dk/p/parkside-krydslinjelaser-med-stativ/p10029620,parkside-krydslinjelaser-med-stativ,PARKSIDE® Krydslinjelaser med stativ,199
https://www.lidl.dk/p/livarno-multipude/p10029583,livarno-multipude,LIVARNO® Multipude,99
https://www.lidl.dk/p/havblaa-panerede-alaskasej-eller-fiskefileter/p10029451,havblaa-panerede-alaskasej-eller-fiskefileter,HAVBLÅ Panerede alaskasej- eller fiskefileter,29
https://www.lidl.dk/p/madvaerket-yoghurt/p10029306,madvaerket-yoghurt,,
https://www.lidl.dk/p/silvercrest-krydderikarrusel/p10029572,silvercrest-krydderikarrusel,SILVERCREST® Krydderikarrusel,69
